fold,variant,seed,scene,n_obj,n_moving,ade_all,fde_all,ade_moving,fde_moving,gate,minade_all,minfde_all,minade_moving,minfde_moving,n_veh,ade_veh,fde_veh,minade_veh,minfde_veh
0,gated_rv,6,82f90331a1dfe968,99,98,3.10136,8.06915,3.12370,8.13387,0.00706,3.10136,8.06915,3.12370,8.13387,99,3.10136,8.06915,3.10136,8.06915
0,gated_rv,7,7e2f727866c69ea0,84,83,2.21858,4.82200,2.23290,4.84826,0.00766,2.21858,4.82200,2.23290,4.84826,84,2.21858,4.82200,2.21858,4.82200
0,gated_rv,7,82f90331a1dfe968,99,98,3.54633,8.52713,3.57476,8.59400,0.00766,3.54633,8.52713,3.57476,8.59400,99,3.54633,8.52713,3.54633,8.52713
1,gate0_rv,0,2a81f5233075e987,273,272,3.07762,8.77487,3.08425,8.79541,0.00000,3.07762,8.77487,3.08425,8.79541,189,3.45071,9.81676,3.45071,9.81676
1,gate0_rv,0,4014ae5bcda2726f,144,143,3.74782,8.62513,3.76498,8.66273,0.00000,3.74782,8.62513,3.76498,8.66273,123,3.69989,8.20835,3.69989,8.20835
1,gate0_rv,1,2a81f5233075e987,273,272,2.86297,8.31240,2.87126,8.33775,0.00000,2.86297,8.31240,2.87126,8.33775,189,3.05760,9.03352,3.05760,9.03352
1,gate0_rv,1,4014ae5bcda2726f,144,143,3.47959,7.91697,3.49939,7.96185,0.00000,3.47959,7.91697,3.49939,7.96185,123,3.35916,7.34261,3.35916,7.34261
1,gate0_rv,2,2a81f5233075e987,273,272,3.13330,8.51364,3.14002,8.53425,0.00000,3.13330,8.51364,3.14002,8.53425,189,3.36444,9.08849,3.36444,9.08849
1,gate0_rv,2,4014ae5bcda2726f,144,143,3.59308,8.35065,3.60904,8.38849,0.00000,3.59308,8.35065,3.60904,8.38849,123,3.50071,7.88534,3.50071,7.88534
1,gate0_rv,3,2a81f5233075e987,273,272,3.30526,9.41362,3.31163,9.43453,0.00000,3.30526,9.41362,3.31163,9.43453,189,3.71789,10.56613,3.71789,10.56613
1,gate0_rv,3,4014ae5bcda2726f,144,143,3.61267,8.26922,3.62684,8.30056,0.00000,3.61267,8.26922,3.62684,8.30056,123,3.53499,7.79160,3.53499,7.79160
1,gate0_rv,4,2a81f5233075e987,273,272,2.85976,8.45613,2.86767,8.48123,0.00000,2.85976,8.45613,2.86767,8.48123,189,3.01862,8.97059,3.01862,8.97059
1,gate0_rv,4,4014ae5bcda2726f,144,143,3.38615,8.22174,3.40488,8.26751,0.00000,3.38615,8.22174,3.40488,8.26751,123,3.27460,7.70270,3.27460,7.70270
1,gate0_rv,5,2a81f5233075e987,273,272,2.94806,8.39963,2.95570,8.42228,0.00000,2.94806,8.39963,2.95570,8.42228,189,3.19496,9.11695,3.19496,9.11695
1,gate0_rv,5,4014ae5bcda2726f,144,143,3.54473,8.33207,3.56331,8.37443,0.00000,3.54473,8.33207,3.56331,8.37443,123,3.45161,7.86692,3.45161,7.86692
1,gate0_rv,6,2a81f5233075e987,273,272,2.88868,8.01264,2.89509,8.03321,0.00000,2.88868,8.01264,2.89509,8.03321,189,3.17749,8.91191,3.17749,8.91191
1,gate0_rv,6,4014ae5bcda2726f,144,143,3.38550,7.99946,3.40109,8.03810,0.00000,3.38550,7.99946,3.40109,8.03810,123,3.27670,7.49045,3.27670,7.49045
1,gate0_rv,7,2a81f5233075e987,273,272,3.02023,8.23473,3.02720,8.25620,0.00000,3.02023,8.23473,3.02720,8.25620,189,3.09628,8.64667,3.09628,8.64667
1,gate0_rv,7,4014ae5bcda2726f,144,143,3.46544,8.00514,3.48199,8.04457,0.00000,3.46544,8.00514,3.48199,8.04457,123,3.32616,7.45714,3.32616,7.45714
1,gated_rv,0,2a81f5233075e987,273,272,2.78511,7.30610,2.78437,7.30449,0.00975,2.78511,7.30610,2.78437,7.30449,189,2.78364,7.38869,2.78364,7.38869
1,gated_rv,0,4014ae5bcda2726f,144,143,5.12355,12.54971,5.14976,12.61618,0.00975,5.12355,12.54971,5.14976,12.61618,123,5.07775,12.08104,5.07775,12.08104
1,gated_rv,1,2a81f5233075e987,273,272,2.53534,6.70338,2.53560,6.70105,0.01153,2.53534,6.70338,2.53560,6.70105,189,2.61911,7.01410,2.61911,7.01410
1,gated_rv,1,4014ae5bcda2726f,144,143,3.89366,8.58052,3.91327,8.62745,0.01153,3.89366,8.58052,3.91327,8.62745,123,3.93703,8.43249,3.93703,8.43249
1,gated_rv,2,2a81f5233075e987,273,272,2.49258,6.47270,2.49110,6.46801,0.00965,2.49258,6.47270,2.49110,6.46801,189,2.51445,6.60082,2.51445,6.60082
1,gated_rv,2,4014ae5bcda2726f,144,143,4.52367,10.48466,4.55183,10.55647,0.00965,4.52367,10.48466,4.55183,10.55647,123,4.44485,9.91794,4.44485,9.91794
1,gated_rv,3,2a81f5233075e987,273,272,1.99919,5.15564,1.99944,5.15560,0.01092,1.99919,5.15564,1.99944,5.15560,189,1.94456,5.01699,1.94456,5.01699
1,gated_rv,3,4014ae5bcda2726f,144,143,4.23394,10.07204,4.25843,10.13629,0.01092,4.23394,10.07204,4.25843,10.13629,123,4.16935,9.59443,4.16935,9.59443
1,gated_rv,4,2a81f5233075e987,273,272,2.39442,5.58980,2.38850,5.57456,0.01088,2.39442,5.58980,2.38850,5.57456,189,2.40151,5.65489,2.40151,5.65489
1,gated_rv,4,4014ae5bcda2726f,144,143,4.83948,10.69821,4.86969,10.76620,0.01088,4.83948,10.69821,4.86969,10.76620,123,4.83227,10.14395,4.83227,10.14395
1,gated_rv,5,2a81f5233075e987,273,272,2.21691,6.46368,2.21615,6.46072,0.01210,2.21691,6.46368,2.21615,6.46072,189,2.20407,6.44246,2.20407,6.44246
1,gated_rv,5,4014ae5bcda2726f,144,143,3.94461,9.19094,3.96568,9.23681,0.01210,3.94461,9.19094,3.96568,9.23681,123,3.91684,8.87207,3.91684,8.87207
