epoca,train_vistas,train_vistas_sd,train_nuevas,train_nuevas_sd,val,val_sd
900,0.05024735831830185,0.02400348656685106,0.10860088250289361,0.04524887613029758,0.16523757869643824,0.04101686182013274
910,0.0446265884766035,0.02093773995769595,0.10582022120555241,0.04894095096269439,0.15913729103548185,0.03219791057707792
920,0.04872985264955787,0.01966261614585138,0.11241409281501547,0.046969034296730376,0.16879740996020182,0.043347243605263805
930,0.049733490428479854,0.030009998978869065,0.1108867977745831,0.04925370693660791,0.16063815395214728,0.03226726582354328
940,0.04878491596900858,0.019247661373831337,0.1184891162168545,0.049053152219225606,0.1589314386780773,0.03573290214067178
950,0.04178140970907407,0.016591829661367997,0.11311562012027328,0.048770715992456415,0.1561572634215866,0.03774350666552274
960,0.047834060234890785,0.03058409007565233,0.12654805165948346,0.05117803863334262,0.1615370295143553,0.03596665959005843
970,0.05333064632213791,0.037180978263587655,0.12098416356214632,0.04412886978681047,0.1671248103625008,0.031770566692299836
980,0.038972496116912225,0.02041512756964995,0.11903810534082974,0.05506964822399905,0.1644804564171604,0.03420600554584924
990,0.031552472995826975,0.019833721966611016,0.11218896081360678,0.04989196041611182,0.16375762077846698,0.0428934891396541
1000,0.03385029387209215,0.020219021530997677,0.11672071051240589,0.05521134514617732,0.1631504072408591,0.039094173595814206
