epoca,train_vistas,train_vistas_sd,train_nuevas,train_nuevas_sd,val,val_sd
630,0.08445678872521967,0.015113026926869739,0.11968770999616633,0.034266362266622705,0.20119956800980227,0.07775645889393581
640,0.08197344391373917,0.017312450191631978,0.11424655641894788,0.033631844181316775,0.19723431805946998,0.07322669828117119
650,0.07991387479705736,0.018959094896239884,0.11589591465114306,0.03449681474057672,0.19620309504015104,0.07486127876063034
660,0.08414975635241717,0.012593120279436465,0.1115970160656919,0.027137552292059563,0.16460469019200122,0.06583402607029669
670,0.07388284325134009,0.021422334309459116,0.1133760231314227,0.029070001343195255,0.1815582351492984,0.07134198565981643
680,0.07230556395370513,0.01791058184834327,0.1129885870226038,0.030750919853987396,0.18028765424553836,0.06883156034295346
690,0.0814567967900075,0.021073645739394485,0.1074233759039392,0.029362776328296245,0.18049062242997543,0.06612605915251352
700,0.08658871508669108,0.01802025728172183,0.11356948859368761,0.032460885694400636,0.178065922377365,0.06763296572246562
710,0.07834156218450516,0.027656196408147347,0.10984383158696194,0.034897608117513176,0.1941707180812955,0.07780243913956024
720,0.06738812680123374,0.023461473557298048,0.11044497118564323,0.024955895560560357,0.1842368392805968,0.07709662461231968
730,0.06974213448120281,0.019854787496909908,0.10960958259723459,0.02685372126332385,0.18361522483506373,0.0723430092423438
740,0.06626468693139032,0.027177510587773235,0.11242204774559166,0.02910434030190869,0.19429268927446433,0.07846656793543742
750,0.06746126018697396,0.028624135788359668,0.10714469518279657,0.032482144407493,0.19647498255861656,0.07793428071565367
760,0.07260029003373347,0.03461472415350453,0.11418827334030841,0.03817861501595184,0.1942376477111663,0.07882318209386605
770,0.06874185422202572,0.024430483829000593,0.1101334032913049,0.026492359626008415,0.19144749668027675,0.07162056655003646
780,0.06936113338451833,0.022516565594448854,0.10614241616955648,0.025653098182762603,0.19237882710461104,0.07419446545323104
790,0.0674904037732631,0.022027328092949973,0.11026832026739915,0.022565386216306497,0.1880793029974614,0.06873781609267107
800,0.06819133544922806,0.02386266394158378,0.11366116626110549,0.03573800454548434,0.19450781454465219,0.08060392629564747
810,0.06417910604795907,0.02906044709769192,0.11149668703243758,0.03836969232800694,0.19375757261046342,0.08042050231129219
820,0.06868358145584352,0.02896575548873969,0.11492765539636214,0.04013188825345492,0.20771337606545007,0.07901032457413622
830,0.0657954650814645,0.022770002186084763,0.11038281838409603,0.03195363965258815,0.18721276401941264,0.07487836988492456
840,0.06587500849855132,0.026491618976439504,0.10702612953415762,0.034106230364782705,0.20209524048758404,0.07424885877775744
850,0.06758907221956179,0.02023120037262791,0.11200224844894062,0.0325482489626639,0.18424201623669692,0.07367925397337584
860,0.05842959918663837,0.03154165129528084,0.11483116546878591,0.03680241347287979,0.2161536067724228,0.07802891240784468
870,0.06791156955296174,0.020566666209368475,0.1080174104621013,0.023966071525632206,0.19658519952957118,0.07536539902678306
880,0.06147449355921708,0.02903269948233447,0.11362127833611642,0.036607007809389705,0.20553904439189605,0.08170345967280267
890,0.07025548958336003,0.023024019249002877,0.1084150056897973,0.03169815123727857,0.204822828594063,0.08825161135561198
900,0.06434735386574175,0.03371742149100502,0.1109617081626008,0.03518452794565998,0.20059420740497963,0.08337284702335865
910,0.05857065330201294,0.03278067215488994,0.11433953318434457,0.036474594596125086,0.20757226087152958,0.08420624409123294
920,0.05921238410519436,0.030005913953386202,0.11938935252449785,0.03758838073469377,0.2075929595157504,0.08534733443732155
930,0.06043846835382283,0.030410091979045976,0.11109159645275213,0.03487894348893582,0.20807625193681037,0.08379713729978018
940,0.06127448861661833,0.030449896949518225,0.11216935224365443,0.03524366960099391,0.21427326223679952,0.08205510189804348
950,0.056075402040733024,0.03235852419184768,0.11484675566316582,0.039123236762924576,0.22320641191410168,0.0838658061947557
960,0.05611354793654755,0.03498845110157291,0.11133566326073681,0.03652763581573406,0.2147940362670592,0.08465293867689355
970,0.055299568455666304,0.03345773272704749,0.1091277171120358,0.03531351600212506,0.2087017958983779,0.08426066165080369
980,0.0712735083361622,0.022041059489927444,0.1148277183334964,0.03888195406824704,0.21759353205561638,0.08358130426536269
990,0.06037814563023858,0.03237768109920985,0.11385294882347807,0.029947556018531208,0.20266847325755016,0.08474022346738334
1000,0.06035652790160384,0.03805516877659919,0.11041403292135026,0.03284897316946506,0.2084790760917323,0.07491428922215819
