fold,seed,arch,ade8,ade5,fde,acc,train_ade8,best_ep,held_out_scenes
0,0,wayformer,2.346384787559509,1.2412216663360596,4.565559434890747,1.0,8.156285285949707,40,2a81f5233075e987;41692b0ec7ff4123;8e0342468563ae5e;a20f67087b9a288;db4edc9bd0c9d18c
0,1,wayformer,2.2504287004470824,1.264557158946991,3.998569130897522,1.0,8.344707489013672,40,2a81f5233075e987;41692b0ec7ff4123;8e0342468563ae5e;a20f67087b9a288;db4edc9bd0c9d18c
0,2,wayformer,2.263282227516174,1.1858154654502868,4.601227903366089,1.0,8.305305480957031,20,2a81f5233075e987;41692b0ec7ff4123;8e0342468563ae5e;a20f67087b9a288;db4edc9bd0c9d18c
