fold,variant,seed,scene,n_obj,n_moving,ade_all,fde_all,ade_moving,fde_moving,gate,minade_all,minfde_all,minade_moving,minfde_moving,n_veh,ade_veh,fde_veh,minade_veh,minfde_veh
1,pad0_k6,0,4014ae5bcda2726f,144,143,3.39572,6.74269,3.41087,6.78512,nan,2.30679,4.46564,2.31664,4.49279,123,3.48365,6.97656,2.40591,4.81309
1,pad0_k6,1,2a81f5233075e987,273,272,1.70284,2.71933,1.70243,2.72187,nan,1.51575,2.57806,1.51543,2.58009,189,1.74373,2.70279,1.48715,2.49874
1,pad0_k6,1,4014ae5bcda2726f,144,143,3.70691,7.07038,3.71956,7.10502,nan,3.02852,5.62086,3.03858,5.64536,123,3.95198,7.59914,3.17526,5.92087
1,pad0_k6,2,2a81f5233075e987,273,272,2.77239,6.34781,2.77561,6.36422,nan,1.65189,3.41521,1.65099,3.42084,189,2.47151,5.85036,1.70980,3.70545
1,pad0_k6,2,4014ae5bcda2726f,144,143,2.91638,5.62797,2.92272,5.65317,nan,2.56598,4.95753,2.56987,4.97804,123,2.89156,5.63155,2.61831,5.04324
1,pad0_k6,3,2a81f5233075e987,273,272,1.70327,2.60076,1.70206,2.59963,nan,1.57811,2.39692,1.57645,2.39505,189,1.72501,2.83891,1.56908,2.57790
1,pad0_k6,3,4014ae5bcda2726f,144,143,3.41311,6.73822,3.42192,6.76395,nan,3.01176,5.89193,3.01776,5.91173,123,3.46208,6.99867,3.05518,6.13808
1,pad0_k6,4,2a81f5233075e987,273,272,1.24163,1.95579,1.24291,1.95984,nan,1.11504,1.59409,1.11586,1.59681,189,1.04393,1.56939,1.03522,1.52611
1,pad0_k6,4,4014ae5bcda2726f,144,143,3.73261,7.21929,3.75204,7.26374,nan,2.44170,4.76081,2.45209,4.78807,123,3.90752,7.63695,2.46130,4.82642
1,pad0_k6,5,2a81f5233075e987,273,272,1.23501,2.17250,1.23341,2.17399,nan,1.12210,2.07402,1.12008,2.07515,189,1.22571,2.22191,1.08646,2.13947
1,pad0_k6,5,4014ae5bcda2726f,144,143,3.72090,7.15459,3.73452,7.19170,nan,2.65252,4.79731,2.65921,4.81794,123,3.86281,7.53804,2.73545,5.15325
1,pad0_k6,6,2a81f5233075e987,273,272,1.30865,2.08266,1.30774,2.08350,nan,0.93373,1.71786,0.93192,1.71735,189,1.50346,2.31739,0.96190,1.80238
1,pad0_k6,6,4014ae5bcda2726f,144,143,3.92858,7.80376,3.94468,7.84483,nan,2.69435,5.13740,2.70277,5.15992,123,4.13668,8.27499,2.79813,5.36377
1,pad0_k6,7,2a81f5233075e987,273,272,1.51586,2.33927,1.51558,2.33938,nan,1.44253,2.26163,1.44197,2.26145,189,1.70729,2.55125,1.62808,2.51494
1,pad0_k6,7,4014ae5bcda2726f,144,143,4.18180,8.34313,4.19952,8.38504,nan,3.25450,5.65405,3.26574,5.67715,123,4.44952,8.88861,3.44156,5.83061
1,pad64_k6,0,2a81f5233075e987,273,272,1.57302,2.51802,1.57118,2.51757,nan,1.17477,2.00818,1.17553,2.00605,189,1.60098,2.56475,1.11759,1.96148
1,pad64_k6,0,4014ae5bcda2726f,144,143,4.43638,8.63973,4.45205,8.68082,nan,1.54848,3.11958,1.55295,3.12611,123,4.68146,9.18182,1.55146,3.14342
1,pad64_k6,1,2a81f5233075e987,273,272,1.86019,3.23377,1.86344,3.24086,nan,1.30237,1.93600,1.30375,1.93878,189,1.58830,2.63611,1.25009,1.84824
1,pad64_k6,1,4014ae5bcda2726f,144,143,4.18042,7.74659,4.20261,7.79241,nan,2.19575,3.84957,2.20405,3.86814,123,4.31083,8.06080,2.26123,3.95301
1,pad64_k6,2,2a81f5233075e987,273,272,1.88498,2.81884,1.88600,2.82141,nan,1.15350,1.77936,1.15385,1.77811,189,1.72983,2.71271,1.07065,1.75272
1,pad64_k6,2,4014ae5bcda2726f,144,143,3.14498,5.95574,3.15498,5.98165,nan,2.08909,3.83885,2.09609,3.84995,123,3.07888,5.92186,2.15453,4.02231
1,pad64_k6,3,2a81f5233075e987,273,272,1.53970,2.83368,1.53603,2.83225,nan,1.13933,1.79216,1.13988,1.78841,189,1.25068,2.44325,1.03937,1.71217
1,pad64_k6,3,4014ae5bcda2726f,144,143,3.94662,7.14515,3.95621,7.17256,nan,2.73343,4.84498,2.74559,4.85901,123,4.15787,7.62895,2.89092,5.24064
1,pad64_k6,4,2a81f5233075e987,273,272,1.32166,2.62446,1.32101,2.62812,nan,1.22855,2.47225,1.22757,2.47535,189,1.19532,2.41503,1.17131,2.32248
